product_id,product_name,brand_name,price_current,price_original,sold_count,review_score,review_text,review_year,review_month,review_text_clean,review_len,word_count,review_id,dup_count,is_template_like,aspect_Hiệu_quả,aspect_Giá_cả,aspect_Chất_lượng,aspect_Giao_hàng,aspect_Mùi_hương,aspect_Thành_phần,aspect_Dịch_vụ
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Công thức nhẹ nhàng không gây kích ứng, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,  ",2025.0,12.0,"Công thức nhẹ nhàng không gây kích ứng, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,",88,19,10,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,Săn sale hết 15xxk đóng gói cẩn thận sản phẩm sử dụng có hiệu quả được tặng thêm quà khá hời sẽ tiếp tục ủng hộ ,2025.0,12.0,Săn sale hết 15xxk đóng gói cẩn thận sản phẩm sử dụng có hiệu quả được tặng thêm quà khá hời sẽ tiếp tục ủng hộ,111,26,11,1,False,1,1,1,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Giảm sự xuất hiện của các đốm đen, Cải thiện độ rõ ràng và sáng của da tổng thể, Làm mịn và đều màu da, Phù hợp cho các loại da hỗn hợp,  ",2025.0,12.0,"Giảm sự xuất hiện của các đốm đen, Cải thiện độ rõ ràng và sáng của da tổng thể, Làm mịn và đều màu da, Phù hợp cho các loại da hỗn hợp,",136,33,12,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Sản phẩm tốt là sản phẩm đáp ứng hoặc vượt kỳ vọng của khách hàng, giải quyết hiệu quả vấn đề của họ nhờ vào chất lượng vượt trội, tính năng hữu ích, giá trị thực tế và trải nghiệm sử dụng tích cực. ",2025.0,12.0,"Sản phẩm tốt là sản phẩm đáp ứng hoặc vượt kỳ vọng của khách hàng, giải quyết hiệu quả vấn đề của họ nhờ vào chất lượng vượt trội, tính năng hữu ích, giá trị thực tế và trải nghiệm sử dụng tích cực.",198,44,13,1,False,1,1,1,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Hỉnh ảnh mang tính nhận xu
 shop giao hàng nhanh. chuẩn. đúng như mô rả. ủng hộ shop 5 sao
0：lần sau sẽ ủng hộ shop tiếp ",2025.0,11.0,Hỉnh ảnh mang tính nhận xu shop giao hàng nhanh. chuẩn. đúng như mô rả. ủng hộ shop 5 sao 0：lần sau sẽ ủng hộ shop tiếp,119,27,14,1,False,0,0,0,1,0,0,1
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,lần đầu dùng thử mình hy vọng giảm nám. giá chát hy vọng có kết quả.  ,2025.0,11.0,lần đầu dùng thử mình hy vọng giảm nám. giá chát hy vọng có kết quả.,68,16,15,1,False,1,1,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Phù hợp cho các loại da hỗn hợp, Làm mịn và đều màu da, Cải thiện độ rõ ràng và sáng của da tổng thể, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,  ",2025.0,11.0,"Phù hợp cho các loại da hỗn hợp, Làm mịn và đều màu da, Cải thiện độ rõ ràng và sáng của da tổng thể, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,",150,36,16,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Giao hàng nhanh, quà tặng kèm và quà giờ vàng đầy đủ. Sản phẩm tốt. ",2025.0,11.0,"Giao hàng nhanh, quà tặng kèm và quà giờ vàng đầy đủ. Sản phẩm tốt.",67,15,17,1,False,0,0,0,1,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,Giá Cả:  hơi cao Hiệu quả: Lần đầu sử dụng hi vọng cải thiện được vết nám trên mặt ,2025.0,11.0,Giá Cả: hơi cao Hiệu quả: Lần đầu sử dụng hi vọng cải thiện được vết nám trên mặt,81,19,18,1,False,1,1,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Tốt nha, có thương hiệu uy tín
Được nhiều người uy tín đánh giá cao ",2025.0,10.0,"Tốt nha, có thương hiệu uy tín Được nhiều người uy tín đánh giá cao",67,15,19,1,False,0,1,0,0,0,0,1
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Giảm sự xuất hiện của các đốm đen, Phù hợp cho các loại da hỗn hợp, Huyết thanh chứa Vitamin C cho làn da sáng hơn,  ",2025.0,10.0,"Giảm sự xuất hiện của các đốm đen, Phù hợp cho các loại da hỗn hợp, Huyết thanh chứa Vitamin C cho làn da sáng hơn,",115,26,20,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Quà tặng rất nhiều giá cả hợp lý, chất lượng. Không còn điều gì để có thể ko khen về murad nữa.  ",2025.0,10.0,"Quà tặng rất nhiều giá cả hợp lý, chất lượng. Không còn điều gì để có thể ko khen về murad nữa.",95,22,21,1,False,0,1,1,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Chất lượngsản phẩmtuyệt vời, giaohàngnhanh chóngvàchính xác, hơi ngứa và rát nhẹ ",2025.0,10.0,"Chất lượngsản phẩmtuyệt vời, giaohàngnhanh chóngvàchính xác, hơi ngứa và rát nhẹ",80,12,22,1,False,1,0,1,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Sp Rất tốt, làm mờ vết thâm nám trên da nhưng hiệu quả chậm, mình xài nhiều mới thấy có tác dụng rõ rệt. Chai đẹp, xài hết vứt đi cũng thấy tiếc hihi ",2025.0,9.0,"Sp Rất tốt, làm mờ vết thâm nám trên da nhưng hiệu quả chậm, mình xài nhiều mới thấy có tác dụng rõ rệt. Chai đẹp, xài hết vứt đi cũng thấy tiếc hihi",149,34,23,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Giảm sự tối màu da, làm đều màu da hơn, Giảm thâm nám nhanh chóng và hiệu quả, Cải thiện kết cấu và độ rạng rỡ của da, Huyết thanh chứa Vitamin C cho làn da sáng hơn, Thúc đẩy làn da mịn màng và rạng rỡ hơn, Nhẹ và hấp thụ nhanh vào da, Làm mịn và đều màu da, Phù hợp cho các loại da hỗn hợp,  ",2025.0,9.0,"Giảm sự tối màu da, làm đều màu da hơn, Giảm thâm nám nhanh chóng và hiệu quả, Cải thiện kết cấu và độ rạng rỡ của da, Huyết thanh chứa Vitamin C cho làn da sáng hơn, Thúc đẩy làn da mịn màng và rạng rỡ hơn, Nhẹ và hấp thụ nhanh vào da, Làm mịn và đều màu da, Phù hợp cho các loại da hỗn hợp,",292,69,24,1,False,1,0,0,0,1,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Hộp móp mà date xa, giao nhanh nên ko trừ sao nha, săn dc 1.8tr  ",2025.0,9.0,"Hộp móp mà date xa, giao nhanh nên ko trừ sao nha, săn dc 1.8tr",63,15,25,1,False,0,0,1,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"giao hàng rất nhanh, đóng gói cẩn thận, sp tốt lắm. mn nên mua nhé ",2025.0,9.0,"giao hàng rất nhanh, đóng gói cẩn thận, sp tốt lắm. mn nên mua nhé",66,15,26,1,False,0,0,1,1,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Huyết thanh chứa Vitamin C cho làn da sáng hơn,  ",2025.0,9.0,"Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Huyết thanh chứa Vitamin C cho làn da sáng hơn,",96,21,27,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Nhẹ và hấp thụ nhanh vào da, Làm mịn và đều màu da,  ",2025.0,8.0,"Nhẹ và hấp thụ nhanh vào da, Làm mịn và đều màu da,",51,13,28,1,False,0,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Thích
 ",2025.0,7.0,Thích,5,1,29,1,True,0,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Làm mịn và đều màu da, Giảm thâm nám nhanh chóng và hiệu quả, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Giảm sự tối màu da, làm đều màu da hơn,  ",2025.0,5.0,"Làm mịn và đều màu da, Giảm thâm nám nhanh chóng và hiệu quả, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Giảm sự tối màu da, làm đều màu da hơn,",150,35,30,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,  ",2025.0,4.0,"Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,",48,11,31,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,Săn mẫu hàng dc tặng thêm túi đeo chéo và vitamin. Hy vọng hành trình trị thâm nám có kết quả như mong muốn  ,2025.0,4.0,Săn mẫu hàng dc tặng thêm túi đeo chéo và vitamin. Hy vọng hành trình trị thâm nám có kết quả như mong muốn,107,24,32,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Huyết thanh chứa Vitamin C cho làn da sáng hơn,  ",2025.0,4.0,"Huyết thanh chứa Vitamin C cho làn da sáng hơn,",47,10,33,2,False,0,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,Sp tuyệt vời ,2025.0,4.0,Sp tuyệt vời,12,3,34,1,False,0,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Giảm sự xuất hiện của các đốm đen, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Cải thiện kết cấu và độ rạng rỡ của da, Công thức nhẹ nhàng không gây kích ứng, Cải thiện kết cấu và độ rạng rỡ của da,  ",2025.0,4.0,"Giảm sự xuất hiện của các đốm đen, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Cải thiện kết cấu và độ rạng rỡ của da, Công thức nhẹ nhàng không gây kích ứng, Cải thiện kết cấu và độ rạng rỡ của da,",233,52,35,1,False,1,0,0,0,1,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Giảm sự tối màu da, làm đều màu da hơn, Giảm sự tối màu da, làm đều màu da hơn,  ",2025.0,3.0,"Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Giảm sự tối màu da, làm đều màu da hơn, Giảm sự tối màu da, làm đều màu da hơn,",128,31,36,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,Giao đúng hàng đã đặt. Chai serum nhìn xịn nha. Chưa dùng nên chưa biết hiệu quả. ,2025.0,3.0,Giao đúng hàng đã đặt. Chai serum nhìn xịn nha. Chưa dùng nên chưa biết hiệu quả.,81,17,37,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Cải thiện kết cấu và độ rạng rỡ của da, Nhẹ và hấp thụ nhanh vào da, Giảm sự tối màu da, làm đều màu da hơn, Giảm sự xuất hiện của các đốm đen, Giảm thâm nám nhanh chóng và hiệu quả,  ",2025.0,1.0,"Cải thiện kết cấu và độ rạng rỡ của da, Nhẹ và hấp thụ nhanh vào da, Giảm sự tối màu da, làm đều màu da hơn, Giảm sự xuất hiện của các đốm đen, Giảm thâm nám nhanh chóng và hiệu quả,",182,43,38,1,False,1,0,0,0,1,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Cải thiện độ rõ ràng và sáng của da tổng thể, Giảm sự tối màu da, làm đều màu da hơn, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Phù hợp cho các loại da hỗn hợp, Phù hợp cho các loại da hỗn hợp,  ",2025.0,1.0,"Cải thiện độ rõ ràng và sáng của da tổng thể, Giảm sự tối màu da, làm đều màu da hơn, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng, Phù hợp cho các loại da hỗn hợp, Phù hợp cho các loại da hỗn hợp,",358,80,39,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Hiệu quả:  Làm mịn và đều màu da, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,  ",2024.0,12.0,"Hiệu quả: Làm mịn và đều màu da, Giảm thâm nám nhanh chóng và hiệu quả, Công thức nhẹ nhàng không gây kích ứng, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,",160,35,40,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Thấy đánh giá serum này khá tốt, mong sẽ hiệu quả  ",2024.0,12.0,"Thấy đánh giá serum này khá tốt, mong sẽ hiệu quả",49,11,41,1,False,1,1,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0," Nhẹ và hấp thụ nhanh vào da, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,  ",2024.0,12.0,"Nhẹ và hấp thụ nhanh vào da, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,",77,18,42,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Cải thiện kết cấu và độ rạng rỡ của da,  ",2024.0,12.0,"Cải thiện kết cấu và độ rạng rỡ của da,",39,10,43,1,False,1,0,0,0,1,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Giảm thâm nám nhanh chóng và hiệu quả, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,  ",2024.0,12.0,"Giảm thâm nám nhanh chóng và hiệu quả, Làm cho da cảm thấy được dưỡng ẩm và nuôi dưỡng,",87,19,44,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Giảm sự tối màu da, làm đều màu da hơn, Công thức nhẹ nhàng không gây kích ứng, Giảm thâm nám nhanh chóng và hiệu quả, Phù hợp cho các loại da hỗn hợp,  ",2024.0,11.0,"Giảm sự tối màu da, làm đều màu da hơn, Công thức nhẹ nhàng không gây kích ứng, Giảm thâm nám nhanh chóng và hiệu quả, Phù hợp cho các loại da hỗn hợp,",151,34,45,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Công thức nhẹ nhàng không gây kích ứng, Nhẹ và hấp thụ nhanh vào da,  ",2024.0,10.0,"Công thức nhẹ nhàng không gây kích ứng, Nhẹ và hấp thụ nhanh vào da,",68,15,46,1,False,1,0,0,0,0,0,0
2070262528,[Shock Deal 02.02 | 500K Off] Essence That Fades Dark Spots and Reduces the Formation of Brown Spots Murad Rapid Dark Spot Correcting Serum 30ml,Murad,2372000,2445000.0,1800,5.0,"Cải thiện độ rõ ràng và sáng của da tổng thể, Nhẹ và hấp thụ nhanh vào da,  ",2024.0,9.0,"Cải thiện độ rõ ràng và sáng của da tổng thể, Nhẹ và hấp thụ nhanh vào da,",74,18,47,1,False,1,0,0,0,0,0,0
